# soak sampler started 03:52:14Z for 9 h
03:52:18 | 3c6c_phys_0 ded=4 shr=0 com=4 | 4ca2_phys_0 ded=4 shr=0 com=4 | 5c7c_phys_0 ded=1956 shr=1451 com=6042 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 0 MiB; 1, 0 MiB
05:56:03 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=17334 shr=1870 com=19204 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 17326 MiB
05:56:16 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=17440 shr=1764 com=19204 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 17432 MiB
05:56:29 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=17609 shr=1594 com=19204 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 17616 MiB
05:56:42 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=17959 shr=1516 com=19478 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 17954 MiB
05:56:55 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=18157 shr=1322 com=19479 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 18150 MiB
05:57:08 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=18287 shr=1194 com=19481 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 18344 MiB
05:57:21 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=18562 shr=918 com=19585 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 18660 MiB
05:57:34 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=19512 shr=812 com=20328 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 19510 MiB
05:57:47 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=22901 shr=404 com=23306 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 22896 MiB
05:58:01 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=22903 shr=404 com=23308 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 22918 MiB
05:58:14 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23221 shr=86 com=23307 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23216 MiB
05:58:27 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23221 shr=86 com=23307 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23216 MiB
05:58:40 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
05:58:53 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
05:59:06 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
05:59:19 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
05:59:32 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
05:59:45 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
05:59:58 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
06:00:12 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
06:00:25 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
06:00:38 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
06:00:51 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1961 shr=1359 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
06:01:04 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1961 shr=1359 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
06:01:17 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1961 shr=1359 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
06:01:30 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1961 shr=1359 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:01:43 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1961 shr=1359 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:01:56 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15324 shr=86 com=15411 | 5c7c_phys_0 ded=1961 shr=1359 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15320 MiB
06:02:10 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15324 shr=86 com=15411 | 5c7c_phys_0 ded=1961 shr=1359 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15320 MiB
06:02:23 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15324 shr=86 com=15411 | 5c7c_phys_0 ded=1961 shr=1359 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15320 MiB
06:02:36 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15324 shr=86 com=15411 | 5c7c_phys_0 ded=1961 shr=1359 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15320 MiB
06:02:49 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15324 shr=86 com=15411 | 5c7c_phys_0 ded=1961 shr=1359 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15320 MiB
06:03:02 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=21028 shr=86 com=21259 | 5c7c_phys_0 ded=1961 shr=1359 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 21184 MiB
06:03:15 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=24135 shr=5274 com=29409 | 5c7c_phys_0 ded=1961 shr=1359 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 24120 MiB
06:03:28 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=16639 shr=2186 com=18825 | 5c7c_phys_0 ded=1961 shr=1359 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 16630 MiB
06:03:41 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=16842 shr=2126 com=20111 | 5c7c_phys_0 ded=1961 shr=1359 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 17976 MiB
06:03:54 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=17206 shr=1998 com=19205 | 5c7c_phys_0 ded=1961 shr=1359 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 17198 MiB
06:04:08 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=17270 shr=1870 com=19204 | 5c7c_phys_0 ded=1961 shr=1359 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 17326 MiB
06:04:21 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=17440 shr=1764 com=19204 | 5c7c_phys_0 ded=1961 shr=1359 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 17432 MiB
06:04:34 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=17568 shr=1636 com=19204 | 5c7c_phys_0 ded=1961 shr=1359 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 17560 MiB
06:04:47 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=17623 shr=1516 com=19478 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 17954 MiB
06:05:00 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=18097 shr=1382 com=19479 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 18090 MiB
06:05:13 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=18351 shr=1130 com=19481 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 18408 MiB
06:05:26 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=18498 shr=982 com=19313 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 18392 MiB
06:05:39 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=19470 shr=854 com=20328 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 19468 MiB
06:05:52 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=22520 shr=784 com=23306 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 22516 MiB
06:06:06 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=22584 shr=724 com=23308 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 22642 MiB
06:06:19 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23221 shr=86 com=23307 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23216 MiB
06:06:32 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23221 shr=86 com=23307 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23216 MiB
06:06:45 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
06:06:58 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
06:07:11 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
06:07:24 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
06:07:37 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
06:07:50 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
06:08:04 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
06:08:17 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
06:08:30 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
06:08:43 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
06:08:56 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
06:09:09 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
06:09:22 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
06:09:35 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
06:09:48 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
06:10:02 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:10:15 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:10:28 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:10:41 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:10:54 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:11:07 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:11:20 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:11:33 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:11:46 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:12:00 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:12:13 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:12:26 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:12:39 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:12:52 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:13:05 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:13:18 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:13:31 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:13:45 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:13:58 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:14:11 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:14:24 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:14:37 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:14:50 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:15:03 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:15:16 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:15:29 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:15:42 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:15:56 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:16:09 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:16:22 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:16:35 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:16:48 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:17:01 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:17:14 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:17:27 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:17:40 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
06:17:53 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
